Time,Date,Sender_account,Receiver_account,Amount,Payment_currency,Received_currency,Sender_bank_location,Receiver_bank_location,Payment_type,Is_laundering,Laundering_type
11:36:49,2022-11-08,4437097524,2455547809,92.15,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
19:07:02,2023-05-20,7042623316,6593009095,6981.8,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
13:20:36,2023-07-15,6781341107,8584926509,1366.35,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
09:24:48,2023-06-15,3895306575,4810948357,2347.83,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
17:19:53,2023-02-28,4536208288,5165252576,8437.84,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_Out
14:03:57,2023-07-25,9010760530,1652198392,3272.29,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
15:40:17,2022-12-17,5056849759,8234505374,14492.31,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
12:04:26,2023-02-17,3758384358,2818758131,2035.4,UK pounds,Pakistani rupee,UK,Pakistan,Cross-border,1,Behavioural_Change_2
22:29:40,2022-10-11,2608781977,3074817594,12529.93,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out
22:23:57,2023-03-17,1503500920,4897368338,4377.57,UK pounds,UK pounds,UK,UK,Cheque,1,Bipartite
19:44:41,2023-08-22,5826952585,1223808565,13899.86,UK pounds,UK pounds,UK,UK,Debit card,1,Gather-Scatter
15:42:53,2023-03-06,2300551068,1665774528,4317.13,UK pounds,UK pounds,UK,UK,Cheque,1,Structuring
17:26:05,2023-08-14,6449977143,2311552997,3698.85,UK pounds,Swiss franc,UK,Netherlands,Cross-border,1,Structuring
09:14:40,2023-07-19,8766769999,1599370705,320.71,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
08:03:25,2023-01-11,8925884267,2722726467,37906.55,Euro,UK pounds,UK,UK,Debit card,1,Stacked Bipartite
16:06:06,2023-04-29,4808614002,7575112803,1374.01,UK pounds,UK pounds,UK,UK,Credit card,1,Behavioural_Change_1
21:09:07,2023-02-14,1532043607,7648532817,28315.276529178176,Moroccan dirham,UK pounds,Morocco,UK,Cross-border,1,Cycle
04:05:51,2023-05-25,7021575422,5363709357,9073.992640845188,UK pounds,Euro,UK,Netherlands,Cross-border,1,Layered_Fan_Out
20:08:09,2022-12-22,5122331855,7504051506,8432.22,UK pounds,UK pounds,UK,UK,Debit card,1,Layered_Fan_In
07:14:33,2022-12-05,2362793367,5908849685,1303.22,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Periodical
19:32:23,2023-05-19,6798134305,2535145232,198.01,UK pounds,UK pounds,UK,UK,Cash Withdrawal,0,Normal_Cash_Withdrawal
17:40:09,2023-04-09,6874790878,9304462035,175.99,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
14:41:06,2023-05-05,60718926,6932943229,1330.79,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
13:48:46,2023-07-21,1307572448,413046602,7439.842456272796,UK pounds,UK pounds,UK,UK,Debit card,1,Stacked Bipartite
13:02:25,2023-03-20,4114041356,1940500748,1996.89,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
11:10:28,2023-07-30,894851515,4942720815,13771.36,Swiss franc,UK pounds,Switzerland,UK,Cross-border,0,Normal_Plus_Mutual
00:38:12,2022-11-22,8384366919,2219611055,2733.42,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Periodical
13:14:32,2022-10-17,8957068054,4992830763,10375.031843844876,UK pounds,UK pounds,UK,UK,Credit card,1,Layered_Fan_Out
15:36:11,2023-02-17,1459199611,1275365067,9873.11,UK pounds,UK pounds,UK,UK,Cheque,1,Gather-Scatter
21:20:33,2023-04-12,4331146578,3302018051,7192.514171603155,Turkish lira,UK pounds,Turkey,UK,Cross-border,1,Scatter-Gather
00:04:06,2023-03-11,734969360,1044995961,6066.57,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_Out
13:58:20,2023-02-03,1322464506,6726922016,2281.3,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Deposit-Send
10:29:43,2023-07-08,3281021274,2723802415,8713.66,Euro,UK pounds,Germany,UK,Cross-border,1,Layered_Fan_Out
17:36:49,2022-11-22,6504286023,5051634668,5103.83,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
12:56:31,2023-01-23,7092971860,6978406748,4135.55,UK pounds,Pakistani rupee,UK,Pakistan,Cross-border,1,Behavioural_Change_2
08:46:55,2023-03-13,1245502030,1146056483,4917.226321905456,UK pounds,Euro,UK,France,Cross-border,1,Layered_Fan_Out
22:55:14,2022-12-23,9195926358,2287344467,6969.38,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_Out
11:30:56,2023-01-19,4347993154,9857617767,1796.26,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
22:20:32,2023-02-09,8039988521,7504588448,15049.76,UK pounds,UK pounds,UK,UK,ACH,1,Behavioural_Change_1
21:34:46,2023-04-16,4594125641,8775690702,3162.32,UK pounds,Dirham,UK,UAE,Cross-border,1,Behavioural_Change_2
15:57:26,2023-04-15,1926198149,4497771501,4989.09,UK pounds,Naira,UK,Nigeria,Cross-border,1,Structuring
14:29:41,2022-12-29,7948155436,9159065366,6764.21,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
12:29:23,2023-07-31,7789931032,8430349216,10422.54,UK pounds,Pakistani rupee,UK,Pakistan,Cross-border,1,Gather-Scatter
15:47:42,2023-06-06,7574492147,2067695523,334.75,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
05:53:16,2022-10-09,334286078,8919995513,6469.17,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
11:04:06,2023-08-07,8603677858,5566573096,2276.66,UK pounds,UK pounds,UK,UK,Cash Deposit,0,Normal_Cash_Deposits
08:38:55,2023-03-31,9642996978,3274548990,17650.02,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_In
05:22:16,2023-07-06,8880859606,3593215753,15230.18,Albanian lek,UK pounds,Albania,UK,Cross-border,0,Normal_Small_Fan_Out
18:36:44,2023-04-03,5807440249,2933136509,7344.36,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_In
12:19:13,2023-03-22,1542448477,9878111666,6720.754937192736,UK pounds,Naira,UK,Turkey,Cross-border,1,Scatter-Gather
09:00:31,2023-07-23,7613337416,8470149411,6727.62,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_In
11:20:37,2023-06-15,2672956824,9844118084,1388.64,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
09:29:13,2023-03-15,7866028775,3418863588,8896.85,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out
18:22:27,2023-01-21,9652400505,2718697508,3045.846630191332,UK pounds,UK pounds,UK,UK,Cheque,1,Cycle
16:41:45,2023-07-23,8114537680,9664035705,2657.98,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Group
08:57:02,2023-01-27,770422559,1090776525,6039.25,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Periodical
19:36:57,2023-07-29,2557136116,7194033748,5196.28,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_Out
22:06:42,2023-05-10,7370356783,2648504626,7128.71,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out
18:10:17,2023-06-10,7102756037,9751099192,5802.5,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
10:53:24,2023-06-13,7940676932,8607557718,4646.57,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
13:52:01,2023-01-30,7295599275,4030644621,6010.3,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out
11:05:27,2023-07-20,7738120453,1752194196,1301.39,UK pounds,Naira,UK,Nigeria,Cross-border,1,Deposit-Send
21:30:14,2023-05-03,8643029526,7635305166,3511.8,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Periodical
17:10:18,2023-07-21,4825486588,7227983644,44539.0,Euro,UK pounds,Netherlands,UK,Cross-border,1,Cycle
09:44:27,2023-04-04,8018986941,1980033931,3996.37,UK pounds,Euro,UK,Italy,Cross-border,1,Gather-Scatter
21:07:35,2023-06-26,5686035982,2493330108,19140.34,UK pounds,Euro,UK,Germany,Cross-border,1,Fan_Out
22:43:39,2023-05-25,1083896690,6173972785,264596.25,UK pounds,UK pounds,UK,UK,Credit card,1,Single_large
23:10:41,2023-06-11,8364997480,9945749924,10127.43,UK pounds,UK pounds,UK,UK,Debit card,1,Deposit-Send
15:03:59,2023-07-30,8063440965,7338101002,4514.86,UK pounds,Mexican Peso,UK,Mexico,Cross-border,1,Behavioural_Change_2
03:05:54,2023-03-19,8945844172,7540114269,215.19,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
03:30:19,2023-03-08,5782689214,4922600802,10225.03,UK pounds,Mexican Peso,UK,Mexico,Cross-border,1,Behavioural_Change_2
20:11:27,2023-02-21,5669473308,128458072,15.82,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
09:17:12,2023-02-22,3621927221,3558316341,4580.94,UK pounds,Dirham,UK,UAE,Cross-border,1,Behavioural_Change_2
17:01:00,2023-01-06,7504051506,864151511,14769.509477889666,UK pounds,UK pounds,UK,UK,Cheque,1,Layered_Fan_In
10:20:01,2023-02-27,1175532361,6488098189,6360.3,Euro,UK pounds,Germany,UK,Cross-border,1,Scatter-Gather
17:34:07,2022-12-29,7332435745,1887969416,4299.3,UK pounds,Mexican Peso,UK,Mexico,Cross-border,1,Behavioural_Change_2
22:58:48,2022-11-08,8443848342,3194409406,4976.9,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out
22:47:15,2023-06-17,6019917057,8580441181,171.51,UK pounds,Albanian lek,UK,Albania,Cash Withdrawal,1,Cash_Withdrawal
09:55:01,2023-08-12,3070210668,3213443371,7058.79,UK pounds,Yen,UK,Japan,Cross-border,1,Structuring
02:44:09,2022-10-24,7837151352,4238581262,11161.81,UK pounds,UK pounds,UK,UK,Credit card,1,Fan_In
16:13:56,2023-03-06,4347993154,9857617767,2708.75,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
15:29:12,2022-12-23,4422249566,4492679555,7792.8,Euro,UK pounds,Italy,UK,Cross-border,1,Stacked Bipartite
05:25:48,2023-08-14,6381030298,9553458659,95.08,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
08:10:29,2022-12-08,9992249143,5980835605,4477.64,UK pounds,UK pounds,UK,UK,Credit card,1,Cycle
23:02:51,2022-11-01,4447501051,7971887586,7719.88,UK pounds,UK pounds,UK,UK,Credit card,1,Fan_Out
11:29:22,2023-06-12,2785270271,5218803866,3520.41,UK pounds,Euro,UK,Italy,Cross-border,1,Structuring
07:52:31,2022-12-24,3702143152,8971963860,12140.671609947369,UK pounds,UK pounds,UK,UK,ACH,1,Scatter-Gather
11:25:06,2023-02-19,4210429960,2121837965,9066.6,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_In
14:36:12,2023-06-29,1370553330,8446187974,4365.91,UK pounds,UK pounds,UK,UK,Debit card,1,Stacked Bipartite
13:35:48,2023-01-18,3822980802,4170376585,2773.43,UK pounds,UK pounds,UK,UK,ACH,1,Structuring
08:25:28,2023-06-09,9772022469,4783094991,1568.12,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
21:27:51,2023-05-25,6042014537,846554893,13362.84,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
15:12:58,2023-07-04,3177801471,3062645467,311.34,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
20:16:55,2023-07-25,3082567186,3553120499,22218.73,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_In
16:14:00,2023-06-14,5857019852,4963856709,28448.40949408285,UK pounds,UK pounds,UK,UK,ACH,1,Cycle
10:15:57,2023-04-20,2851253622,9206906605,2358.27,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
19:22:58,2023-02-15,8842044123,9983972729,10850.68,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
01:38:53,2023-03-05,7251467808,7489346226,16173.099840943694,UK pounds,UK pounds,UK,UK,Credit card,1,Layered_Fan_In
13:50:45,2023-06-07,2672956824,9844118084,3075.93,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
19:07:54,2023-01-02,35744338,908201636,14793.48,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
17:37:23,2023-05-03,4268699221,3136199735,22454.69,UK pounds,UK pounds,UK,UK,Debit card,1,Gather-Scatter
08:22:03,2022-12-16,3783525827,5336032152,3741.95,UK pounds,Moroccan dirham,UK,Turkey,Cross-border,1,Structuring
08:21:30,2023-01-25,1865451606,9739172261,57.15,UK pounds,Moroccan dirham,UK,Morocco,Cash Withdrawal,1,Cash_Withdrawal
22:57:12,2022-10-20,3557255766,2331136655,4883.38,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_Out
12:22:09,2023-01-18,4475887406,5591809782,1716.18,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
08:22:04,2022-10-25,797401661,2774232996,70999.62893208071,UK pounds,UK pounds,UK,UK,ACH,1,Cycle
16:05:34,2023-04-28,4711995584,7511211711,15564.6,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_Out
13:37:40,2023-01-30,1995110497,7809762596,14230.95,UK pounds,UK pounds,UK,UK,ACH,1,Gather-Scatter
19:55:58,2023-02-22,4029600999,8558866681,5297.57,UK pounds,UK pounds,UK,UK,ACH,1,Structuring
08:51:59,2023-05-30,7325082793,9583928467,92.25,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
05:49:54,2023-03-14,2820805407,1873312167,90.13,UK pounds,Dirham,UK,UAE,Cash Withdrawal,1,Cash_Withdrawal
14:37:50,2023-06-10,3877528810,6993348991,14358.97,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_Out
17:02:57,2023-04-09,3177801471,3062645467,126.46,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
09:53:49,2023-06-07,3630468038,387881423,4269.96,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
11:41:51,2023-08-14,7776851466,2319300432,3383.64,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
08:43:14,2023-05-18,6782495375,3759877204,1339.96,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
15:27:42,2023-03-18,8004731299,4897368338,5877.12,UK pounds,UK pounds,UK,UK,Debit card,1,Bipartite
11:07:44,2023-04-12,5376542601,9031617251,8997.62,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_Out
18:20:48,2023-05-20,9135928004,9760763218,122.33,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
11:21:39,2023-06-02,2973616758,2137169442,6704.12,UK pounds,UK pounds,UK,UK,Cheque,1,Layered_Fan_In
13:13:01,2023-04-21,9231965389,9880611594,9985.61,Euro,UK pounds,France,UK,Cross-border,0,Normal_Small_Fan_Out
17:42:07,2023-05-08,1163247615,5391572812,13998.97,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Plus_Mutual
17:54:04,2022-12-09,6866095401,8817822667,141.61,UK pounds,Mexican Peso,UK,Mexico,Cash Withdrawal,1,Cash_Withdrawal
09:54:04,2022-10-23,4745552794,1274329115,4419.16,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
20:05:16,2023-07-17,5349794460,3770025609,3381.1,Yen,UK pounds,Japan,UK,Cross-border,1,Structuring
13:54:21,2023-02-16,4575358374,297508985,9604.19,UK pounds,UK pounds,UK,UK,Credit card,1,Structuring
22:38:49,2023-08-18,1600149721,2098207133,55.2,UK pounds,Naira,UK,Nigeria,Cash Withdrawal,1,Cash_Withdrawal
22:30:47,2023-05-10,2576776444,7607542652,3788.12,UK pounds,Turkish lira,UK,Turkey,Cross-border,0,Normal_Small_Fan_Out
17:22:32,2023-07-20,2376469434,3245951801,847.38,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
17:04:16,2023-01-26,9641155204,9484506875,31266.68,UK pounds,Pakistani rupee,UK,UK,Credit card,1,Bipartite
17:20:24,2023-05-09,3655716805,6919638030,13669.07,UK pounds,UK pounds,UK,UK,Debit card,1,Fan_In
03:16:07,2023-03-07,8559630753,7610322888,5820.36,UK pounds,UK pounds,UK,UK,Debit card,1,Deposit-Send
23:18:48,2023-02-10,6209985444,9562274039,10004.01,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Deposit-Send
11:53:25,2023-06-29,8337461100,4199087694,5438.83,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_In
22:59:15,2023-05-06,2711220154,5105683193,24155.51,UK pounds,UK pounds,UK,UK,ACH,1,Fan_In
17:43:28,2023-07-06,5431877632,8929723099,11752.63,UK pounds,UK pounds,UK,UK,Debit card,1,Behavioural_Change_1
09:52:36,2023-07-11,4950155721,1778826431,11740.84,UK pounds,Mexican Peso,UK,Mexico,Cross-border,0,Normal_Small_Fan_Out
15:31:16,2022-12-26,6207162857,8940781509,5969.08,Euro,UK pounds,Germany,UK,Cross-border,1,Bipartite
12:10:38,2023-05-30,6140507904,6766393450,2349.66,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
16:44:44,2023-06-09,4077150021,1319704443,10319.21,UK pounds,UK pounds,UK,UK,Credit card,1,Stacked Bipartite
09:29:17,2023-06-13,4682465726,601547838,15279.4,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_In
20:04:24,2022-12-19,7067084706,9163358434,8354.85,Moroccan dirham,UK pounds,Morocco,UK,Cross-border,0,Normal_Fan_In
07:23:08,2023-08-18,3837607024,1496694897,3129.85,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
19:20:51,2023-05-01,937529248,6619905829,9900.53,UK pounds,Pakistani rupee,UK,Pakistan,Cross-border,1,Layered_Fan_In
20:07:42,2022-11-12,5179099063,6270063856,6326.37,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_Out
20:31:53,2023-06-08,3609275262,2311552997,5328.39,UK pounds,Euro,UK,Netherlands,Cross-border,1,Structuring
13:45:33,2023-01-17,7789137429,8622197405,6068.64,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_Out
10:36:59,2023-01-04,7028799426,3098928489,2730.94,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
18:11:43,2023-08-12,520319977,7113305639,7070.47,UK pounds,UK pounds,UK,UK,ACH,1,Stacked Bipartite
21:30:42,2023-08-09,5891992617,4270943700,7081.63,UK pounds,UK pounds,UK,UK,Credit card,1,Stacked Bipartite
12:29:29,2023-02-20,9665514586,5709569908,4897.43,UK pounds,UK pounds,UK,UK,Credit card,1,Structuring
09:03:31,2023-05-22,2698296913,9311138020,1074.05,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
20:14:35,2022-12-19,5122331855,7027599566,7195.83,Turkish lira,Albanian lek,UK,Albania,Cross-border,1,Layered_Fan_In
10:34:11,2022-11-18,2818962714,6141747695,803.01,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
05:01:07,2022-12-21,478656214,5459635745,3280.5,Swiss franc,UK pounds,UK,UK,Cheque,1,Fan_In
01:58:28,2023-08-03,7905085108,2550540287,15200.99,UK pounds,UK pounds,UK,UK,ACH,1,Fan_Out
00:49:51,2022-11-20,3959578100,1623402683,18076.65,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_In
18:19:29,2023-07-02,8465016989,9365137301,7822.37,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_In
12:19:04,2023-06-29,6382956553,3792932364,15503.838349464027,UK pounds,UK pounds,UK,UK,ACH,1,Scatter-Gather
23:19:24,2023-04-20,8831942803,4198973447,5559.09,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_In
04:56:22,2022-12-21,3949253085,7179045278,165.61,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
23:28:05,2023-07-26,6820821346,6228181861,3656.85,UK pounds,UK pounds,UK,UK,Debit card,1,Layered_Fan_Out
14:32:47,2022-11-25,6989271965,5695014191,8465.76,UK pounds,Moroccan dirham,UK,Morocco,Cross-border,1,Behavioural_Change_2
09:53:16,2022-11-08,1609027797,4346393369,2519.41,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Periodical
10:39:30,2022-12-09,7471364026,8878215296,107.38,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
08:41:03,2023-06-06,9877495204,6234490177,10174.79,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_In
07:03:42,2023-01-19,2510647780,281946850,2647.23,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
06:06:39,2023-06-25,2259136255,287305149,7391.99,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Plus_Mutual
15:42:56,2022-10-12,9085937756,6644790956,4192.81,UK pounds,UK pounds,UK,UK,ACH,1,Structuring
22:49:09,2023-08-16,8721059744,182302741,7648.41,UK pounds,Euro,UK,France,Cross-border,1,Fan_Out
18:20:10,2023-03-08,7869784702,8089060569,4215.22,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
11:24:15,2023-07-11,3836814983,2943879227,110.74,UK pounds,UK pounds,UK,UK,Cash Withdrawal,0,Normal_Cash_Withdrawal
15:01:32,2023-07-06,4347993154,9857617767,2701.36,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
16:15:07,2023-05-05,6051382726,4475586737,128.28,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
21:14:58,2023-07-09,258433971,9759636995,1471704.37,UK pounds,UK pounds,UK,UK,Debit card,1,Over-Invoicing
17:39:32,2023-06-12,2726751925,5138132226,234.52,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
18:27:13,2023-08-16,1864672069,9258709853,12306.63,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out
12:43:22,2023-07-16,135905855,6629224563,6523.65,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Deposit-Send
19:37:15,2023-07-29,7320838699,9637864973,4532.4,UK pounds,Euro,UK,Italy,Cross-border,1,Deposit-Send
20:23:05,2023-08-20,7683310190,7769738087,16600.1,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
10:02:26,2023-01-17,9882589452,3166538889,4610.43,UK pounds,UK pounds,UK,UK,Debit card,1,Structuring
15:09:28,2023-04-26,4022871936,4339850439,8178.69,UK pounds,UK pounds,UK,UK,ACH,1,Scatter-Gather
11:19:51,2023-06-11,7738120453,7077242471,24228.09,UK pounds,Albanian lek,UK,Albania,Cross-border,1,Deposit-Send
13:07:22,2022-12-22,6519798386,5408576299,3722.32,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
12:07:31,2023-01-01,9029734438,5096711362,167194.7,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Plus_Mutual
22:42:18,2023-06-11,9456034009,1229557017,13614.616310294692,Naira,US dollar,Nigeria,USA,Cross-border,1,Cycle
14:55:57,2023-01-11,2082369744,852656784,7068.11,UK pounds,UK pounds,UK,UK,Cheque,1,Layered_Fan_In
13:23:05,2022-11-22,9501681099,330310031,100.81,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
20:16:36,2023-05-19,2111211932,1839408835,85.14,UK pounds,Pakistani rupee,UK,Pakistan,Cash Withdrawal,1,Cash_Withdrawal
16:32:33,2023-01-09,9183308279,8205861861,312409.04,UK pounds,Turkish lira,UK,Turkey,Cross-border,1,Single_large
09:35:22,2022-11-30,9416949366,1040594777,7282.39,UK pounds,Albanian lek,UK,Albania,Cross-border,1,Behavioural_Change_2
17:53:23,2023-02-25,1526625712,4232892549,818.74,Dirham,UK pounds,UAE,UK,Cross-border,0,Normal_Small_Fan_Out
23:34:37,2023-02-10,7306182537,4449986934,68.49,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
17:29:05,2023-08-18,8589580928,4900492221,16863.02,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out
22:39:07,2023-08-12,1858950028,5201185567,7169.96,UK pounds,UK pounds,UK,UK,Cheque,1,Structuring
17:15:34,2023-07-11,6310279383,6560543332,4167.46,UK pounds,UK pounds,UK,UK,Credit card,1,Structuring
09:45:49,2023-07-08,266325864,2771943254,4933.26,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
22:30:10,2023-07-13,4112229788,9289662479,5189.53,UK pounds,Swiss franc,UK,UK,Cheque,1,Gather-Scatter
13:32:19,2022-11-05,3913880864,8174968028,5634.07,UK pounds,Indian rupee,UK,India,Cross-border,0,Normal_Group
18:01:57,2022-12-18,187354041,1510057882,5125.08,US dollar,UK pounds,Morocco,UK,Cross-border,1,Stacked Bipartite
14:53:13,2022-11-14,9658846243,3489137078,9344.34,UK pounds,UK pounds,UK,UK,Debit card,1,Deposit-Send
12:51:52,2023-01-04,9586816158,6654228348,19911.65,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
15:57:57,2022-10-15,5151780757,1640969510,10108.99,Turkish lira,UK pounds,UK,UK,Cheque,1,Bipartite
